student_id,branch,cgpa,coding_score,aptitude_score,communication_score,projects,internships,cgpa_band,coding_score_band,aptitude_score_band,communication_score_band,technical_skill_count,skill_gap_count,missing_skills
S0911,CSE,6.28,55.44,51.2,95.21,1,1,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,5. 90 – 100,4,3,SQL; Power BI; Cloud
S0912,ECE,8.26,70.55,93.79,96.0,1,0,4. 8.0 – 8.99,3. 65 – 79,5. 90 – 100,5. 90 – 100,4,3,Excel; Power BI; Cybersecurity
S0913,ECE,5.32,67.1,64.38,77.2,3,1,1. < 6.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,5,2,SQL; Cybersecurity
S0914,ECE,7.9,83.4,73.02,90.32,1,3,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,3,4,Power BI; DSA; Cloud; Cybersecurity
S0915,EEE,7.99,76.14,68.84,80.54,2,1,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S0916,IT,6.38,87.33,55.54,77.84,3,0,2. 6.0 – 6.99,4. 80 – 89,2. 50 – 64,3. 65 – 79,3,4,Excel; Power BI; Cloud; Cybersecurity
S0917,ECE,6.84,63.0,67.17,96.0,1,0,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,1,6,Python; Excel; Power BI; DSA; Cloud; Cybersecurity
S0918,IT,4.61,89.88,50.77,77.96,8,1,1. < 6.0,4. 80 – 89,2. 50 – 64,3. 65 – 79,6,1,Cybersecurity
S0919,ECE,6.46,78.73,56.06,84.02,2,1,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,4. 80 – 89,2,5,Python; SQL; DSA; Cloud; Cybersecurity
S0920,IT,8.75,89.02,87.61,82.7,3,0,4. 8.0 – 8.99,4. 80 – 89,4. 80 – 89,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S0921,IT,7.35,77.04,84.63,80.83,1,0,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,4. 80 – 89,5,2,Cloud; Cybersecurity
S0922,ECE,7.66,80.12,80.06,76.45,2,2,3. 7.0 – 7.99,4. 80 – 89,4. 80 – 89,3. 65 – 79,3,4,SQL; Power BI; DSA; Cybersecurity
S0923,IT,6.07,50.3,59.62,70.01,1,1,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,3. 65 – 79,4,3,SQL; DSA; Cybersecurity
S0924,CSE,9.23,75.7,71.13,96.0,3,0,5. 9.0 – 10.0,3. 65 – 79,3. 65 – 79,5. 90 – 100,4,3,SQL; Cloud; Cybersecurity
S0925,IT,6.91,73.74,66.42,87.75,2,2,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,DSA; Cloud; Cybersecurity
S0926,IT,7.52,68.68,86.87,70.19,1,0,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,3. 65 – 79,4,3,DSA; Cloud; Cybersecurity
S0927,ECE,7.24,57.56,78.12,79.08,0,1,3. 7.0 – 7.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,2,5,SQL; Power BI; DSA; Cloud; Cybersecurity
S0928,ECE,6.83,79.74,73.39,67.29,2,2,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,5,2,Cloud; Cybersecurity
S0929,ECE,8.24,74.41,78.54,85.73,3,1,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,Power BI; DSA; Cybersecurity
S0930,IT,6.37,72.78,64.87,96.0,2,2,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,6,1,Power BI
S0931,CSE,8.05,80.57,80.75,81.15,2,0,4. 8.0 – 8.99,4. 80 – 89,4. 80 – 89,4. 80 – 89,3,4,Excel; Power BI; DSA; Cybersecurity
S0932,IT,8.64,78.71,73.95,60.02,2,1,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,2. 50 – 64,3,4,Power BI; DSA; Cloud; Cybersecurity
S0933,EEE,8.08,63.76,72.93,79.3,2,2,4. 8.0 – 8.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,5,2,Power BI; DSA
S0934,ECE,7.34,68.96,74.75,83.16,4,2,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,Python; Cloud; Cybersecurity
S0935,CE,5.43,68.35,59.68,77.17,1,1,1. < 6.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,3,4,Python; DSA; Cloud; Cybersecurity
S0936,ECE,7.54,84.87,85.69,79.96,5,0,3. 7.0 – 7.99,4. 80 – 89,4. 80 – 89,3. 65 – 79,3,4,Python; Power BI; Cloud; Cybersecurity
S0937,CE,6.64,54.51,68.68,91.35,1,2,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,4,3,Python; Power BI; Cloud
S0938,IT,6.17,75.73,65.21,75.89,3,2,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cloud
S0939,IT,8.15,93.0,81.94,63.93,4,5,4. 8.0 – 8.99,5. 90 – 100,4. 80 – 89,2. 50 – 64,3,4,Excel; Power BI; Cloud; Cybersecurity
S0940,IT,8.25,76.28,75.8,85.95,2,0,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,Python; Power BI; Cloud
S0941,IT,5.91,61.85,59.1,88.9,3,0,1. < 6.0,2. 50 – 64,2. 50 – 64,4. 80 – 89,4,3,DSA; Cloud; Cybersecurity
S0942,CSE,6.86,54.28,66.21,76.66,2,0,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,2,5,Python; SQL; Power BI; Cloud; Cybersecurity
S0943,ME,6.66,67.74,69.32,86.07,2,0,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S0944,ME,9.85,84.06,92.95,96.0,3,0,5. 9.0 – 10.0,4. 80 – 89,5. 90 – 100,5. 90 – 100,4,3,Python; Cloud; Cybersecurity
S0945,IT,5.6,87.63,62.7,73.64,6,0,1. < 6.0,4. 80 – 89,2. 50 – 64,3. 65 – 79,5,2,SQL; Power BI
S0946,CSE,7.51,87.13,93.22,96.0,2,3,3. 7.0 – 7.99,4. 80 – 89,5. 90 – 100,5. 90 – 100,6,1,Cybersecurity
S0947,ECE,7.83,75.72,79.15,91.47,1,2,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,4,3,Power BI; Cloud; Cybersecurity
S0948,ECE,7.99,67.0,85.03,87.71,0,1,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,4. 80 – 89,3,4,Excel; Power BI; Cloud; Cybersecurity
S0949,ECE,8.09,98.5,75.44,95.41,3,0,4. 8.0 – 8.99,5. 90 – 100,3. 65 – 79,5. 90 – 100,6,1,Cloud
S0950,IT,7.87,84.13,74.15,66.8,3,1,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,6,1,Cloud
S0951,ECE,8.42,67.46,60.58,83.19,1,0,4. 8.0 – 8.99,3. 65 – 79,2. 50 – 64,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S0952,CSE,8.15,91.29,73.09,95.16,1,2,4. 8.0 – 8.99,5. 90 – 100,3. 65 – 79,5. 90 – 100,5,2,Power BI; Cybersecurity
S0953,CE,5.84,71.59,74.83,58.5,6,2,1. < 6.0,3. 65 – 79,3. 65 – 79,2. 50 – 64,2,5,Python; SQL; Power BI; Cloud; Cybersecurity
S0954,IT,7.73,98.5,92.41,93.42,10,0,3. 7.0 – 7.99,5. 90 – 100,5. 90 – 100,5. 90 – 100,5,2,Cloud; Cybersecurity
S0955,CSE,5.6,76.15,56.02,87.43,2,2,1. < 6.0,3. 65 – 79,2. 50 – 64,4. 80 – 89,3,4,SQL; Power BI; Cloud; Cybersecurity
S0956,CSE,9.33,92.38,80.61,96.0,2,1,5. 9.0 – 10.0,5. 90 – 100,4. 80 – 89,5. 90 – 100,7,0,None
S0957,CSE,8.96,80.84,77.44,75.03,2,0,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cybersecurity
S0958,IT,6.76,82.78,80.84,96.0,2,5,2. 6.0 – 6.99,4. 80 – 89,4. 80 – 89,5. 90 – 100,4,3,Python; Excel; Cloud
S0959,CE,5.6,73.46,64.52,96.0,3,1,1. < 6.0,3. 65 – 79,2. 50 – 64,5. 90 – 100,4,3,SQL; Cloud; Cybersecurity
S0960,IT,5.45,60.15,53.6,79.24,2,0,1. < 6.0,2. 50 – 64,2. 50 – 64,3. 65 – 79,4,3,Excel; DSA; Cloud
S0961,CE,6.72,89.61,73.69,79.68,3,2,2. 6.0 – 6.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cloud
S0962,CSE,8.4,97.66,80.94,96.0,2,0,4. 8.0 – 8.99,5. 90 – 100,4. 80 – 89,5. 90 – 100,5,2,SQL; Cloud
S0963,IT,6.63,64.17,85.72,70.64,0,0,2. 6.0 – 6.99,2. 50 – 64,4. 80 – 89,3. 65 – 79,5,2,Cloud; Cybersecurity
S0964,ME,6.46,42.98,58.68,74.72,2,0,2. 6.0 – 6.99,1. < 50,2. 50 – 64,3. 65 – 79,5,2,Cloud; Cybersecurity
S0965,CE,6.8,67.76,81.71,35.0,0,0,2. 6.0 – 6.99,3. 65 – 79,4. 80 – 89,1. < 50,4,3,DSA; Cloud; Cybersecurity
S0966,CSE,7.67,87.61,74.21,85.3,3,2,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,4. 80 – 89,3,4,Python; DSA; Cloud; Cybersecurity
S0967,ECE,5.98,53.76,79.13,81.48,1,0,1. < 6.0,2. 50 – 64,3. 65 – 79,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S0968,CSE,7.57,85.7,64.96,81.29,2,0,3. 7.0 – 7.99,4. 80 – 89,2. 50 – 64,4. 80 – 89,5,2,DSA; Cybersecurity
S0969,IT,7.33,76.09,51.63,95.96,1,1,3. 7.0 – 7.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,2,5,Python; Excel; Power BI; Cloud; Cybersecurity
S0970,ECE,8.35,79.79,77.19,65.13,2,0,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,3,4,Excel; Power BI; Cloud; Cybersecurity
S0971,ECE,5.57,70.67,55.61,81.38,2,0,1. < 6.0,3. 65 – 79,2. 50 – 64,4. 80 – 89,3,4,SQL; Power BI; Cloud; Cybersecurity
S0972,IT,7.56,71.15,70.44,79.76,1,0,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,3,4,SQL; Power BI; Cloud; Cybersecurity
S0973,CSE,9.01,70.34,83.28,88.09,0,0,5. 9.0 – 10.0,3. 65 – 79,4. 80 – 89,4. 80 – 89,6,1,Excel
S0974,CSE,7.48,95.0,64.7,77.98,3,0,3. 7.0 – 7.99,5. 90 – 100,2. 50 – 64,3. 65 – 79,4,3,Power BI; DSA; Cybersecurity
S0975,CSE,7.04,86.12,60.6,71.54,3,0,3. 7.0 – 7.99,4. 80 – 89,2. 50 – 64,3. 65 – 79,5,2,Cloud; Cybersecurity
S0976,EEE,4.66,74.14,30.0,78.69,2,0,1. < 6.0,3. 65 – 79,1. < 50,3. 65 – 79,2,5,Excel; Power BI; DSA; Cloud; Cybersecurity
S0977,CSE,6.23,55.11,76.46,96.0,0,0,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,3,4,SQL; Power BI; DSA; Cloud
S0978,ECE,6.81,83.58,84.33,75.24,4,0,2. 6.0 – 6.99,4. 80 – 89,4. 80 – 89,3. 65 – 79,3,4,SQL; Power BI; Cloud; Cybersecurity
S0979,CSE,5.95,83.8,57.66,72.54,5,1,1. < 6.0,4. 80 – 89,2. 50 – 64,3. 65 – 79,4,3,DSA; Cloud; Cybersecurity
S0980,EEE,6.04,41.02,72.05,74.81,2,0,2. 6.0 – 6.99,1. < 50,3. 65 – 79,3. 65 – 79,4,3,Python; Cloud; Cybersecurity
S0981,IT,6.21,71.88,46.28,96.0,4,1,2. 6.0 – 6.99,3. 65 – 79,1. < 50,5. 90 – 100,3,4,SQL; DSA; Cloud; Cybersecurity
S0982,CSE,5.78,67.95,50.73,92.49,2,1,1. < 6.0,3. 65 – 79,2. 50 – 64,5. 90 – 100,4,3,Power BI; Cloud; Cybersecurity
S0983,IT,7.31,71.81,81.06,93.97,3,1,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,5. 90 – 100,6,1,Cloud
S0984,ECE,6.68,91.29,89.35,79.93,3,2,2. 6.0 – 6.99,5. 90 – 100,4. 80 – 89,3. 65 – 79,5,2,Cloud; Cybersecurity
S0985,ECE,8.5,64.55,71.39,72.81,1,2,4. 8.0 – 8.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,2,5,Python; Power BI; DSA; Cloud; Cybersecurity
S0986,CSE,7.1,57.86,80.11,59.18,1,1,3. 7.0 – 7.99,2. 50 – 64,4. 80 – 89,2. 50 – 64,2,5,Python; SQL; Power BI; Cloud; Cybersecurity
S0987,CSE,6.24,61.05,55.55,71.44,0,2,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,3. 65 – 79,3,4,Python; SQL; Excel; Power BI
S0988,IT,8.65,75.8,79.15,80.87,3,0,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,Excel; Cloud; Cybersecurity
S0989,IT,8.75,78.96,82.38,96.0,3,0,4. 8.0 – 8.99,3. 65 – 79,4. 80 – 89,5. 90 – 100,5,2,Cloud; Cybersecurity
S0990,IT,6.74,85.17,53.11,88.25,3,0,2. 6.0 – 6.99,4. 80 – 89,2. 50 – 64,4. 80 – 89,5,2,Excel; Cybersecurity
S0991,IT,7.41,85.96,72.8,96.0,3,1,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,4,3,Python; Cloud; Cybersecurity
S0992,CSE,6.31,67.14,64.54,62.05,0,2,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,2. 50 – 64,2,5,SQL; Excel; Power BI; Cloud; Cybersecurity
S0993,CSE,7.34,91.08,73.11,94.65,3,0,3. 7.0 – 7.99,5. 90 – 100,3. 65 – 79,5. 90 – 100,5,2,Cloud; Cybersecurity
S0994,IT,8.07,98.5,75.55,96.0,6,0,4. 8.0 – 8.99,5. 90 – 100,3. 65 – 79,5. 90 – 100,4,3,SQL; Cloud; Cybersecurity
S0995,CSE,8.57,79.63,78.46,75.82,3,0,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,2,5,Python; SQL; Power BI; Cloud; Cybersecurity
S0996,IT,6.3,58.18,80.63,77.27,2,0,2. 6.0 – 6.99,2. 50 – 64,4. 80 – 89,3. 65 – 79,5,2,Excel; Cloud
S0997,IT,6.87,84.83,72.1,93.24,2,0,2. 6.0 – 6.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,6,1,Cybersecurity
S0998,ECE,6.21,66.78,81.52,89.55,3,0,2. 6.0 – 6.99,3. 65 – 79,4. 80 – 89,4. 80 – 89,3,4,SQL; Power BI; Cloud; Cybersecurity
S0999,ECE,9.85,75.95,65.71,90.23,3,0,5. 9.0 – 10.0,3. 65 – 79,3. 65 – 79,5. 90 – 100,5,2,SQL; Power BI
S1000,IT,4.63,72.3,52.47,68.38,2,1,1. < 6.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,5,2,Power BI; Cybersecurity
S1001,ECE,8.56,49.85,87.16,96.0,1,1,4. 8.0 – 8.99,1. < 50,4. 80 – 89,5. 90 – 100,5,2,Power BI; Cybersecurity
S1002,IT,6.21,77.37,63.07,96.0,0,0,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,3,4,Excel; DSA; Cloud; Cybersecurity
S1003,CSE,7.47,80.25,68.48,80.22,5,1,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,4. 80 – 89,5,2,Cloud; Cybersecurity
S1004,IT,6.16,53.84,56.87,53.15,2,1,2. 6.0 – 6.99,2. 50 – 64,2. 50 – 64,2. 50 – 64,3,4,Python; Power BI; Cloud; Cybersecurity
S1005,ECE,7.27,84.5,61.98,77.99,1,0,3. 7.0 – 7.99,4. 80 – 89,2. 50 – 64,3. 65 – 79,5,2,DSA; Cybersecurity
S1006,IT,9.85,82.41,97.0,75.59,2,1,5. 9.0 – 10.0,4. 80 – 89,5. 90 – 100,3. 65 – 79,5,2,Cloud; Cybersecurity
S1007,CE,7.98,77.75,74.56,96.0,3,1,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,4,3,SQL; Cloud; Cybersecurity
S1008,CSE,8.54,82.54,76.18,46.87,2,1,4. 8.0 – 8.99,4. 80 – 89,3. 65 – 79,1. < 50,0,7,Python; SQL; Excel; Power BI; DSA; Cloud; Cybersecurity
S1009,IT,8.14,75.64,79.83,79.85,1,0,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,4,3,Python; Cloud; Cybersecurity
S1010,IT,7.82,77.54,76.36,64.91,2,0,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,2. 50 – 64,6,1,Power BI
S1011,IT,8.69,82.31,81.57,59.86,3,0,4. 8.0 – 8.99,4. 80 – 89,4. 80 – 89,2. 50 – 64,5,2,Cloud; Cybersecurity
S1012,IT,6.52,56.34,75.37,77.38,2,0,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,5,2,Cloud; Cybersecurity
S1013,CE,7.49,90.32,62.0,96.0,4,0,3. 7.0 – 7.99,5. 90 – 100,2. 50 – 64,5. 90 – 100,2,5,Excel; Power BI; DSA; Cloud; Cybersecurity
S1014,CSE,8.95,58.35,75.13,61.07,2,2,4. 8.0 – 8.99,2. 50 – 64,3. 65 – 79,2. 50 – 64,5,2,Cloud; Cybersecurity
S1015,CSE,6.41,79.43,67.13,88.6,2,4,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,6,1,Cybersecurity
S1016,CSE,5.94,79.9,55.12,81.15,2,2,1. < 6.0,3. 65 – 79,2. 50 – 64,4. 80 – 89,3,4,SQL; Excel; Power BI; Cybersecurity
S1017,CSE,6.56,74.97,58.6,96.0,2,2,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,4,3,Python; SQL; Cloud
S1018,ECE,8.3,81.46,86.33,96.0,2,2,4. 8.0 – 8.99,4. 80 – 89,4. 80 – 89,5. 90 – 100,5,2,SQL; Cybersecurity
S1019,IT,6.25,67.57,62.88,52.98,2,1,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,2. 50 – 64,3,4,SQL; Power BI; Cloud; Cybersecurity
S1020,CSE,6.83,56.91,74.41,96.0,1,0,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,5. 90 – 100,2,5,SQL; Power BI; DSA; Cloud; Cybersecurity
S1021,CSE,7.42,47.05,86.79,86.08,2,2,3. 7.0 – 7.99,1. < 50,4. 80 – 89,4. 80 – 89,5,2,Power BI; Cybersecurity
S1022,IT,8.5,72.43,77.89,89.6,0,1,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,4,3,SQL; Cloud; Cybersecurity
S1023,IT,7.1,66.85,61.64,80.93,2,2,3. 7.0 – 7.99,3. 65 – 79,2. 50 – 64,4. 80 – 89,2,5,Python; Power BI; DSA; Cloud; Cybersecurity
S1024,CSE,7.12,78.51,66.55,96.0,3,4,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,5,2,Power BI; Cybersecurity
S1025,EEE,8.32,82.79,96.59,96.0,1,0,4. 8.0 – 8.99,4. 80 – 89,5. 90 – 100,5. 90 – 100,5,2,Cloud; Cybersecurity
S1026,ECE,6.71,71.77,72.47,96.0,5,0,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,2,5,Python; SQL; Excel; Power BI; Cloud
S1027,EEE,7.14,87.36,74.57,77.72,2,1,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,3. 65 – 79,5,2,Power BI; Cybersecurity
S1028,CSE,9.47,91.13,81.82,77.13,2,1,5. 9.0 – 10.0,5. 90 – 100,4. 80 – 89,3. 65 – 79,5,2,Cloud; Cybersecurity
S1029,IT,5.98,79.64,58.07,65.77,0,2,1. < 6.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,4,3,Power BI; Cloud; Cybersecurity
S1030,ME,5.62,64.38,58.35,85.8,1,1,1. < 6.0,2. 50 – 64,2. 50 – 64,4. 80 – 89,5,2,Cloud; Cybersecurity
S1031,IT,7.7,86.36,57.13,84.35,3,0,3. 7.0 – 7.99,4. 80 – 89,2. 50 – 64,4. 80 – 89,4,3,DSA; Cloud; Cybersecurity
S1032,ECE,9.3,65.51,84.79,83.16,1,0,5. 9.0 – 10.0,3. 65 – 79,4. 80 – 89,4. 80 – 89,5,2,Cloud; Cybersecurity
S1033,IT,6.15,76.51,90.3,74.29,2,0,2. 6.0 – 6.99,3. 65 – 79,5. 90 – 100,3. 65 – 79,6,1,Cybersecurity
S1034,IT,7.03,59.83,56.36,96.0,1,2,3. 7.0 – 7.99,2. 50 – 64,2. 50 – 64,5. 90 – 100,3,4,Excel; Power BI; DSA; Cybersecurity
S1035,CE,9.48,68.16,83.28,88.8,1,1,5. 9.0 – 10.0,3. 65 – 79,4. 80 – 89,4. 80 – 89,5,2,Cloud; Cybersecurity
S1036,ECE,8.32,63.95,64.75,92.37,2,2,4. 8.0 – 8.99,2. 50 – 64,2. 50 – 64,5. 90 – 100,6,1,Power BI
S1037,EEE,6.93,67.9,69.3,81.59,2,3,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,5,2,Power BI; Cybersecurity
S1038,CSE,6.83,55.21,72.21,77.0,3,1,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,3,4,Python; SQL; Cloud; Cybersecurity
S1039,ECE,9.04,63.62,70.46,87.08,3,1,5. 9.0 – 10.0,2. 50 – 64,3. 65 – 79,4. 80 – 89,1,6,Python; SQL; Excel; Power BI; Cloud; Cybersecurity
S1040,IT,6.39,94.92,74.06,91.6,3,0,2. 6.0 – 6.99,5. 90 – 100,3. 65 – 79,5. 90 – 100,5,2,Cloud; Cybersecurity
S1041,CSE,6.84,62.88,70.4,65.3,0,1,2. 6.0 – 6.99,2. 50 – 64,3. 65 – 79,3. 65 – 79,6,1,Cloud
S1042,CSE,6.71,86.28,67.13,96.0,5,1,2. 6.0 – 6.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,4,3,Power BI; Cloud; Cybersecurity
S1043,ECE,8.19,71.39,71.43,81.16,2,1,4. 8.0 – 8.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,5,2,Cloud; Cybersecurity
S1044,ECE,6.99,77.71,72.3,96.0,4,0,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,1,6,Python; SQL; Power BI; DSA; Cloud; Cybersecurity
S1045,IT,7.34,68.95,66.2,90.96,4,1,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,5. 90 – 100,6,1,Cloud
S1046,CE,8.75,66.37,81.54,89.13,3,1,4. 8.0 – 8.99,3. 65 – 79,4. 80 – 89,4. 80 – 89,5,2,Power BI; Cybersecurity
S1047,ME,8.96,76.47,93.34,84.9,1,1,4. 8.0 – 8.99,3. 65 – 79,5. 90 – 100,4. 80 – 89,4,3,Power BI; Cloud; Cybersecurity
S1048,ECE,7.42,77.1,75.69,86.5,3,0,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,3,4,SQL; Power BI; DSA; Cybersecurity
S1049,ECE,6.98,78.62,71.2,65.91,3,1,2. 6.0 – 6.99,3. 65 – 79,3. 65 – 79,3. 65 – 79,3,4,Python; Power BI; Cloud; Cybersecurity
S1050,ECE,7.01,62.47,80.81,78.99,2,0,3. 7.0 – 7.99,2. 50 – 64,4. 80 – 89,3. 65 – 79,6,1,Cloud
S1051,EEE,6.98,75.36,59.65,96.0,3,0,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,6,1,Cloud
S1052,IT,5.09,59.65,56.24,53.74,0,0,1. < 6.0,2. 50 – 64,2. 50 – 64,2. 50 – 64,4,3,Power BI; DSA; Cloud
S1053,ECE,8.27,92.07,67.86,76.93,4,0,4. 8.0 – 8.99,5. 90 – 100,3. 65 – 79,3. 65 – 79,2,5,Python; Excel; DSA; Cloud; Cybersecurity
S1054,CSE,8.74,62.15,80.75,69.93,1,1,4. 8.0 – 8.99,2. 50 – 64,4. 80 – 89,3. 65 – 79,5,2,DSA; Cybersecurity
S1055,CSE,7.26,87.93,77.61,96.0,3,2,3. 7.0 – 7.99,4. 80 – 89,3. 65 – 79,5. 90 – 100,7,0,None
S1056,EEE,7.66,58.0,85.65,80.38,1,1,3. 7.0 – 7.99,2. 50 – 64,4. 80 – 89,4. 80 – 89,4,3,DSA; Cloud; Cybersecurity
S1057,ME,5.87,73.6,84.23,84.35,2,0,1. < 6.0,3. 65 – 79,4. 80 – 89,4. 80 – 89,3,4,Power BI; DSA; Cloud; Cybersecurity
S1058,EEE,8.01,90.14,74.56,69.61,3,0,4. 8.0 – 8.99,5. 90 – 100,3. 65 – 79,3. 65 – 79,2,5,SQL; Power BI; DSA; Cloud; Cybersecurity
S1059,EEE,7.8,67.8,84.12,94.43,2,2,3. 7.0 – 7.99,3. 65 – 79,4. 80 – 89,5. 90 – 100,5,2,Cloud; Cybersecurity
S1060,CSE,7.37,83.19,63.44,80.74,2,1,3. 7.0 – 7.99,4. 80 – 89,2. 50 – 64,4. 80 – 89,5,2,SQL; Cybersecurity
S1061,IT,9.85,82.05,92.94,80.57,2,1,5. 9.0 – 10.0,4. 80 – 89,5. 90 – 100,4. 80 – 89,5,2,Cloud; Cybersecurity
S1062,IT,7.75,72.45,60.31,74.73,1,1,3. 7.0 – 7.99,3. 65 – 79,2. 50 – 64,3. 65 – 79,3,4,Python; Excel; DSA; Cybersecurity
S1063,ME,6.98,78.06,64.25,96.0,3,1,2. 6.0 – 6.99,3. 65 – 79,2. 50 – 64,5. 90 – 100,4,3,Python; Cloud; Cybersecurity
S1064,IT,4.52,66.68,60.7,77.45,3,2,1. < 6.0,3. 65 – 79,2. 50 – 64,3. 65 – 79,6,1,Cybersecurity
S1065,IT,9.04,87.43,84.98,81.75,2,0,5. 9.0 – 10.0,4. 80 – 89,4. 80 – 89,4. 80 – 89,4,3,DSA; Cloud; Cybersecurity
S1066,CE,7.27,76.3,68.83,86.85,2,4,3. 7.0 – 7.99,3. 65 – 79,3. 65 – 79,4. 80 – 89,5,2,DSA; Cybersecurity
S1067,CE,5.78,89.41,59.47,71.57,4,1,1. < 6.0,4. 80 – 89,2. 50 – 64,3. 65 – 79,6,1,Cloud
S1068,IT,7.63,63.74,57.64,57.69,1,0,3. 7.0 – 7.99,2. 50 – 64,2. 50 – 64,2. 50 – 64,3,4,Excel; Power BI; Cloud; Cybersecurity
S1069,IT,7.49,54.28,82.19,87.72,0,0,3. 7.0 – 7.99,2. 50 – 64,4. 80 – 89,4. 80 – 89,4,3,SQL; Cloud; Cybersecurity
S1070,CSE,7.31,79.63,58.1,76.59,2,0,3. 7.0 – 7.99,3. 65 – 79,2. 50 – 64,3. 65 – 79,5,2,Power BI; Cloud
