student_id,component,raw_value,normalized_score,weight,weighted_contribution
S0873,CGPA,6.5,65.0,0.15,9.75
S0873,Projects,2.0,66.6667,0.15,10.0
S0873,Internships,0.0,0.0,0.15,0.0
S0873,Communication,59.59,59.59,0.1,5.959
S0874,Technical Skills,5.0,71.4286,0.25,17.8571
S0874,Aptitude Score,73.06,73.06,0.2,14.612
S0874,CGPA,6.14,61.4,0.15,9.21
S0874,Projects,1.0,33.3333,0.15,5.0
S0874,Internships,2.0,100.0,0.15,15.0
S0874,Communication,69.15,69.15,0.1,6.915
S0875,Technical Skills,4.0,57.1429,0.25,14.2857
S0875,Aptitude Score,70.09,70.09,0.2,14.018
S0875,CGPA,7.19,71.9,0.15,10.785
S0875,Projects,3.0,100.0,0.15,15.0
S0875,Internships,1.0,50.0,0.15,7.5
S0875,Communication,84.01,84.01,0.1,8.401
S0876,Technical Skills,5.0,71.4286,0.25,17.8571
S0876,Aptitude Score,61.59,61.59,0.2,12.318
S0876,CGPA,6.46,64.6,0.15,9.69
S0876,Projects,4.0,100.0,0.15,15.0
S0876,Internships,1.0,50.0,0.15,7.5
S0876,Communication,68.02,68.02,0.1,6.802
S0877,Technical Skills,4.0,57.1429,0.25,14.2857
S0877,Aptitude Score,52.96,52.96,0.2,10.592
S0877,CGPA,6.59,65.9,0.15,9.885
S0877,Projects,2.0,66.6667,0.15,10.0
S0877,Internships,1.0,50.0,0.15,7.5
S0877,Communication,83.91,83.91,0.1,8.391
S0878,Technical Skills,5.0,71.4286,0.25,17.8571
S0878,Aptitude Score,68.93,68.93,0.2,13.786
S0878,CGPA,7.68,76.8,0.15,11.52
S0878,Projects,4.0,100.0,0.15,15.0
S0878,Internships,0.0,0.0,0.15,0.0
S0878,Communication,79.23,79.23,0.1,7.923
S0879,Technical Skills,5.0,71.4286,0.25,17.8571
S0879,Aptitude Score,93.79,93.79,0.2,18.758
S0879,CGPA,9.43,94.3,0.15,14.145
S0879,Projects,3.0,100.0,0.15,15.0
S0879,Internships,0.0,0.0,0.15,0.0
S0879,Communication,79.77,79.77,0.1,7.977
S0880,Technical Skills,4.0,57.1429,0.25,14.2857
S0880,Aptitude Score,73.53,73.53,0.2,14.706
S0880,CGPA,8.78,87.8,0.15,13.17
S0880,Projects,2.0,66.6667,0.15,10.0
S0880,Internships,0.0,0.0,0.15,0.0
S0880,Communication,85.86,85.86,0.1,8.586
S0881,Technical Skills,4.0,57.1429,0.25,14.2857
S0881,Aptitude Score,45.09,45.09,0.2,9.018
S0881,CGPA,6.29,62.9,0.15,9.435
S0881,Projects,3.0,100.0,0.15,15.0
S0881,Internships,1.0,50.0,0.15,7.5
S0881,Communication,71.53,71.53,0.1,7.153
S0882,Technical Skills,1.0,14.2857,0.25,3.5714
S0882,Aptitude Score,75.19,75.19,0.2,15.038
S0882,CGPA,4.26,42.6,0.15,6.39
S0882,Projects,3.0,100.0,0.15,15.0
S0882,Internships,2.0,100.0,0.15,15.0
S0882,Communication,81.17,81.17,0.1,8.117
S0883,Technical Skills,4.0,57.1429,0.25,14.2857
S0883,Aptitude Score,80.62,80.62,0.2,16.124
S0883,CGPA,7.91,79.1,0.15,11.865
S0883,Projects,1.0,33.3333,0.15,5.0
S0883,Internships,1.0,50.0,0.15,7.5
S0883,Communication,92.03,92.03,0.1,9.203
S0884,Technical Skills,3.0,42.8571,0.25,10.7143
S0884,Aptitude Score,71.6,71.6,0.2,14.32
S0884,CGPA,7.17,71.7,0.15,10.755
S0884,Projects,3.0,100.0,0.15,15.0
S0884,Internships,1.0,50.0,0.15,7.5
S0884,Communication,96.0,96.0,0.1,9.6
S0885,Technical Skills,5.0,71.4286,0.25,17.8571
S0885,Aptitude Score,69.77,69.77,0.2,13.954
S0885,CGPA,7.79,77.9,0.15,11.685
S0885,Projects,4.0,100.0,0.15,15.0
S0885,Internships,0.0,0.0,0.15,0.0
S0885,Communication,89.46,89.46,0.1,8.946
S0886,Technical Skills,3.0,42.8571,0.25,10.7143
S0886,Aptitude Score,86.23,86.23,0.2,17.246
S0886,CGPA,7.86,78.6,0.15,11.79
S0886,Projects,2.0,66.6667,0.15,10.0
S0886,Internships,1.0,50.0,0.15,7.5
S0886,Communication,73.91,73.91,0.1,7.391
S0887,Technical Skills,4.0,57.1429,0.25,14.2857
S0887,Aptitude Score,82.33,82.33,0.2,16.466
S0887,CGPA,9.15,91.5,0.15,13.725
S0887,Projects,4.0,100.0,0.15,15.0
S0887,Internships,0.0,0.0,0.15,0.0
S0887,Communication,73.13,73.13,0.1,7.313
S0888,Technical Skills,4.0,57.1429,0.25,14.2857
S0888,Aptitude Score,78.64,78.64,0.2,15.728
S0888,CGPA,7.44,74.4,0.15,11.16
S0888,Projects,4.0,100.0,0.15,15.0
S0888,Internships,0.0,0.0,0.15,0.0
S0888,Communication,89.16,89.16,0.1,8.916
S0889,Technical Skills,4.0,57.1429,0.25,14.2857
S0889,Aptitude Score,82.08,82.08,0.2,16.416
S0889,CGPA,6.98,69.8,0.15,10.47
S0889,Projects,1.0,33.3333,0.15,5.0
S0889,Internships,2.0,100.0,0.15,15.0
S0889,Communication,67.43,67.43,0.1,6.743
S0890,Technical Skills,4.0,57.1429,0.25,14.2857
S0890,Aptitude Score,78.2,78.2,0.2,15.64
S0890,CGPA,6.7,67.0,0.15,10.05
S0890,Projects,3.0,100.0,0.15,15.0
S0890,Internships,0.0,0.0,0.15,0.0
S0890,Communication,87.84,87.84,0.1,8.784
S0891,Technical Skills,4.0,57.1429,0.25,14.2857
S0891,Aptitude Score,53.5,53.5,0.2,10.7
S0891,CGPA,5.72,57.2,0.15,8.58
S0891,Projects,3.0,100.0,0.15,15.0
S0891,Internships,0.0,0.0,0.15,0.0
S0891,Communication,69.4,69.4,0.1,6.94
S0892,Technical Skills,5.0,71.4286,0.25,17.8571
S0892,Aptitude Score,74.9,74.9,0.2,14.98
S0892,CGPA,8.57,85.7,0.15,12.855
S0892,Projects,2.0,66.6667,0.15,10.0
S0892,Internships,2.0,100.0,0.15,15.0
S0892,Communication,96.0,96.0,0.1,9.6
S0893,Technical Skills,7.0,100.0,0.25,25.0
S0893,Aptitude Score,82.53,82.53,0.2,16.506
S0893,CGPA,7.59,75.9,0.15,11.385
S0893,Projects,2.0,66.6667,0.15,10.0
S0893,Internships,0.0,0.0,0.15,0.0
S0893,Communication,91.79,91.79,0.1,9.179
S0894,Technical Skills,5.0,71.4286,0.25,17.8571
S0894,Aptitude Score,80.86,80.86,0.2,16.172
S0894,CGPA,8.55,85.5,0.15,12.825
S0894,Projects,1.0,33.3333,0.15,5.0
S0894,Internships,0.0,0.0,0.15,0.0
S0894,Communication,68.68,68.68,0.1,6.868
S0895,Technical Skills,5.0,71.4286,0.25,17.8571
S0895,Aptitude Score,75.67,75.67,0.2,15.134
S0895,CGPA,6.76,67.6,0.15,10.14
S0895,Projects,2.0,66.6667,0.15,10.0
S0895,Internships,2.0,100.0,0.15,15.0
S0895,Communication,96.0,96.0,0.1,9.6
S0896,Technical Skills,4.0,57.1429,0.25,14.2857
S0896,Aptitude Score,71.9,71.9,0.2,14.38
S0896,CGPA,7.05,70.5,0.15,10.575
S0896,Projects,2.0,66.6667,0.15,10.0
S0896,Internships,2.0,100.0,0.15,15.0
S0896,Communication,79.26,79.26,0.1,7.926
S0897,Technical Skills,5.0,71.4286,0.25,17.8571
S0897,Aptitude Score,61.98,61.98,0.2,12.396
S0897,CGPA,7.36,73.6,0.15,11.04
S0897,Projects,2.0,66.6667,0.15,10.0
S0897,Internships,1.0,50.0,0.15,7.5
S0897,Communication,61.58,61.58,0.1,6.158
S0898,Technical Skills,5.0,71.4286,0.25,17.8571
S0898,Aptitude Score,59.28,59.28,0.2,11.856
S0898,CGPA,6.36,63.6,0.15,9.54
S0898,Projects,1.0,33.3333,0.15,5.0
S0898,Internships,1.0,50.0,0.15,7.5
S0898,Communication,79.61,79.61,0.1,7.961
S0899,Technical Skills,4.0,57.1429,0.25,14.2857
S0899,Aptitude Score,83.88,83.88,0.2,16.776
S0899,CGPA,8.59,85.9,0.15,12.885
S0899,Projects,3.0,100.0,0.15,15.0
S0899,Internships,1.0,50.0,0.15,7.5
S0899,Communication,78.38,78.38,0.1,7.838
S0900,Technical Skills,4.0,57.1429,0.25,14.2857
S0900,Aptitude Score,66.34,66.34,0.2,13.268
S0900,CGPA,5.93,59.3,0.15,8.895
S0900,Projects,3.0,100.0,0.15,15.0
S0900,Internships,1.0,50.0,0.15,7.5
S0900,Communication,83.36,83.36,0.1,8.336
S0901,Technical Skills,4.0,57.1429,0.25,14.2857
S0901,Aptitude Score,77.58,77.58,0.2,15.516
S0901,CGPA,6.2,62.0,0.15,9.3
S0901,Projects,2.0,66.6667,0.15,10.0
S0901,Internships,1.0,50.0,0.15,7.5
S0901,Communication,72.68,72.68,0.1,7.268
S0902,Technical Skills,5.0,71.4286,0.25,17.8571
S0902,Aptitude Score,60.29,60.29,0.2,12.058
S0902,CGPA,6.77,67.7,0.15,10.155
S0902,Projects,2.0,66.6667,0.15,10.0
S0902,Internships,3.0,100.0,0.15,15.0
S0902,Communication,65.48,65.48,0.1,6.548
S0903,Technical Skills,5.0,71.4286,0.25,17.8571
S0903,Aptitude Score,57.25,57.25,0.2,11.45
S0903,CGPA,6.04,60.4,0.15,9.06
S0903,Projects,1.0,33.3333,0.15,5.0
S0903,Internships,3.0,100.0,0.15,15.0
S0903,Communication,85.23,85.23,0.1,8.523
S0904,Technical Skills,4.0,57.1429,0.25,14.2857
S0904,Aptitude Score,61.84,61.84,0.2,12.368
S0904,CGPA,6.1,61.0,0.15,9.15
S0904,Projects,2.0,66.6667,0.15,10.0
S0904,Internships,2.0,100.0,0.15,15.0
S0904,Communication,65.67,65.67,0.1,6.567
S0905,Technical Skills,4.0,57.1429,0.25,14.2857
S0905,Aptitude Score,66.24,66.24,0.2,13.248
S0905,CGPA,5.52,55.2,0.15,8.28
S0905,Projects,2.0,66.6667,0.15,10.0
S0905,Internships,1.0,50.0,0.15,7.5
S0905,Communication,85.38,85.38,0.1,8.538
S0906,Technical Skills,5.0,71.4286,0.25,17.8571
S0906,Aptitude Score,92.58,92.58,0.2,18.516
S0906,CGPA,7.73,77.3,0.15,11.595
S0906,Projects,3.0,100.0,0.15,15.0
S0906,Internships,0.0,0.0,0.15,0.0
S0906,Communication,63.75,63.75,0.1,6.375
S0907,Technical Skills,4.0,57.1429,0.25,14.2857
S0907,Aptitude Score,74.21,74.21,0.2,14.842
S0907,CGPA,6.53,65.3,0.15,9.795
S0907,Projects,1.0,33.3333,0.15,5.0
S0907,Internships,0.0,0.0,0.15,0.0
S0907,Communication,79.08,79.08,0.1,7.908
S0908,Technical Skills,3.0,42.8571,0.25,10.7143
S0908,Aptitude Score,71.36,71.36,0.2,14.272
S0908,CGPA,7.34,73.4,0.15,11.01
S0908,Projects,3.0,100.0,0.15,15.0
S0908,Internships,0.0,0.0,0.15,0.0
S0908,Communication,96.0,96.0,0.1,9.6
S0909,Technical Skills,5.0,71.4286,0.25,17.8571
S0909,Aptitude Score,70.57,70.57,0.2,14.114
S0909,CGPA,6.38,63.8,0.15,9.57
S0909,Projects,1.0,33.3333,0.15,5.0
S0909,Internships,0.0,0.0,0.15,0.0
S0909,Communication,86.71,86.71,0.1,8.671
S0910,Technical Skills,6.0,85.7143,0.25,21.4286
S0910,Aptitude Score,61.63,61.63,0.2,12.326
S0910,CGPA,6.85,68.5,0.15,10.275
S0910,Projects,3.0,100.0,0.15,15.0
S0910,Internships,0.0,0.0,0.15,0.0
S0910,Communication,88.35,88.35,0.1,8.835
S0911,Technical Skills,4.0,57.1429,0.25,14.2857
S0911,Aptitude Score,51.2,51.2,0.2,10.24
S0911,CGPA,6.28,62.8,0.15,9.42
S0911,Projects,1.0,33.3333,0.15,5.0
S0911,Internships,1.0,50.0,0.15,7.5
S0911,Communication,95.21,95.21,0.1,9.521
S0912,Technical Skills,4.0,57.1429,0.25,14.2857
S0912,Aptitude Score,93.79,93.79,0.2,18.758
S0912,CGPA,8.26,82.6,0.15,12.39
S0912,Projects,1.0,33.3333,0.15,5.0
S0912,Internships,0.0,0.0,0.15,0.0
S0912,Communication,96.0,96.0,0.1,9.6
S0913,Technical Skills,5.0,71.4286,0.25,17.8571
S0913,Aptitude Score,64.38,64.38,0.2,12.876
S0913,CGPA,5.32,53.2,0.15,7.98
S0913,Projects,3.0,100.0,0.15,15.0
S0913,Internships,1.0,50.0,0.15,7.5
S0913,Communication,77.2,77.2,0.1,7.72
S0914,Technical Skills,3.0,42.8571,0.25,10.7143
S0914,Aptitude Score,73.02,73.02,0.2,14.604
S0914,CGPA,7.9,79.0,0.15,11.85
S0914,Projects,1.0,33.3333,0.15,5.0
S0914,Internships,3.0,100.0,0.15,15.0
S0914,Communication,90.32,90.32,0.1,9.032
S0915,Technical Skills,4.0,57.1429,0.25,14.2857
S0915,Aptitude Score,68.84,68.84,0.2,13.768
S0915,CGPA,7.99,79.9,0.15,11.985
S0915,Projects,2.0,66.6667,0.15,10.0
S0915,Internships,1.0,50.0,0.15,7.5
S0915,Communication,80.54,80.54,0.1,8.054
S0916,Technical Skills,3.0,42.8571,0.25,10.7143
S0916,Aptitude Score,55.54,55.54,0.2,11.108
S0916,CGPA,6.38,63.8,0.15,9.57
S0916,Projects,3.0,100.0,0.15,15.0
S0916,Internships,0.0,0.0,0.15,0.0
S0916,Communication,77.84,77.84,0.1,7.784
S0917,Technical Skills,1.0,14.2857,0.25,3.5714
S0917,Aptitude Score,67.17,67.17,0.2,13.434
S0917,CGPA,6.84,68.4,0.15,10.26
S0917,Projects,1.0,33.3333,0.15,5.0
S0917,Internships,0.0,0.0,0.15,0.0
S0917,Communication,96.0,96.0,0.1,9.6
S0918,Technical Skills,6.0,85.7143,0.25,21.4286
S0918,Aptitude Score,50.77,50.77,0.2,10.154
S0918,CGPA,4.61,46.1,0.15,6.915
S0918,Projects,8.0,100.0,0.15,15.0
S0918,Internships,1.0,50.0,0.15,7.5
S0918,Communication,77.96,77.96,0.1,7.796
S0919,Technical Skills,2.0,28.5714,0.25,7.1429
S0919,Aptitude Score,56.06,56.06,0.2,11.212
S0919,CGPA,6.46,64.6,0.15,9.69
S0919,Projects,2.0,66.6667,0.15,10.0
S0919,Internships,1.0,50.0,0.15,7.5
S0919,Communication,84.02,84.02,0.1,8.402
S0920,Technical Skills,4.0,57.1429,0.25,14.2857
S0920,Aptitude Score,87.61,87.61,0.2,17.522
S0920,CGPA,8.75,87.5,0.15,13.125
S0920,Projects,3.0,100.0,0.15,15.0
S0920,Internships,0.0,0.0,0.15,0.0
S0920,Communication,82.7,82.7,0.1,8.27
S0921,Technical Skills,5.0,71.4286,0.25,17.8571
S0921,Aptitude Score,84.63,84.63,0.2,16.926
S0921,CGPA,7.35,73.5,0.15,11.025
S0921,Projects,1.0,33.3333,0.15,5.0
S0921,Internships,0.0,0.0,0.15,0.0
S0921,Communication,80.83,80.83,0.1,8.083
S0922,Technical Skills,3.0,42.8571,0.25,10.7143
S0922,Aptitude Score,80.06,80.06,0.2,16.012
S0922,CGPA,7.66,76.6,0.15,11.49
S0922,Projects,2.0,66.6667,0.15,10.0
S0922,Internships,2.0,100.0,0.15,15.0
S0922,Communication,76.45,76.45,0.1,7.645
S0923,Technical Skills,4.0,57.1429,0.25,14.2857
S0923,Aptitude Score,59.62,59.62,0.2,11.924
S0923,CGPA,6.07,60.7,0.15,9.105
S0923,Projects,1.0,33.3333,0.15,5.0
S0923,Internships,1.0,50.0,0.15,7.5
S0923,Communication,70.01,70.01,0.1,7.001
S0924,Technical Skills,4.0,57.1429,0.25,14.2857
S0924,Aptitude Score,71.13,71.13,0.2,14.226
S0924,CGPA,9.23,92.3,0.15,13.845
S0924,Projects,3.0,100.0,0.15,15.0
S0924,Internships,0.0,0.0,0.15,0.0
S0924,Communication,96.0,96.0,0.1,9.6
S0925,Technical Skills,4.0,57.1429,0.25,14.2857
S0925,Aptitude Score,66.42,66.42,0.2,13.284
S0925,CGPA,6.91,69.1,0.15,10.365
S0925,Projects,2.0,66.6667,0.15,10.0
S0925,Internships,2.0,100.0,0.15,15.0
S0925,Communication,87.75,87.75,0.1,8.775
S0926,Technical Skills,4.0,57.1429,0.25,14.2857
S0926,Aptitude Score,86.87,86.87,0.2,17.374
S0926,CGPA,7.52,75.2,0.15,11.28
S0926,Projects,1.0,33.3333,0.15,5.0
S0926,Internships,0.0,0.0,0.15,0.0
S0926,Communication,70.19,70.19,0.1,7.019
S0927,Technical Skills,2.0,28.5714,0.25,7.1429
S0927,Aptitude Score,78.12,78.12,0.2,15.624
S0927,CGPA,7.24,72.4,0.15,10.86
S0927,Projects,0.0,0.0,0.15,0.0
S0927,Internships,1.0,50.0,0.15,7.5
S0927,Communication,79.08,79.08,0.1,7.908
S0928,Technical Skills,5.0,71.4286,0.25,17.8571
S0928,Aptitude Score,73.39,73.39,0.2,14.678
S0928,CGPA,6.83,68.3,0.15,10.245
S0928,Projects,2.0,66.6667,0.15,10.0
S0928,Internships,2.0,100.0,0.15,15.0
S0928,Communication,67.29,67.29,0.1,6.729
S0929,Technical Skills,4.0,57.1429,0.25,14.2857
S0929,Aptitude Score,78.54,78.54,0.2,15.708
S0929,CGPA,8.24,82.4,0.15,12.36
S0929,Projects,3.0,100.0,0.15,15.0
S0929,Internships,1.0,50.0,0.15,7.5
S0929,Communication,85.73,85.73,0.1,8.573
S0930,Technical Skills,6.0,85.7143,0.25,21.4286
S0930,Aptitude Score,64.87,64.87,0.2,12.974
S0930,CGPA,6.37,63.7,0.15,9.555
S0930,Projects,2.0,66.6667,0.15,10.0
S0930,Internships,2.0,100.0,0.15,15.0
S0930,Communication,96.0,96.0,0.1,9.6
S0931,Technical Skills,3.0,42.8571,0.25,10.7143
S0931,Aptitude Score,80.75,80.75,0.2,16.15
S0931,CGPA,8.05,80.5,0.15,12.075
S0931,Projects,2.0,66.6667,0.15,10.0
S0931,Internships,0.0,0.0,0.15,0.0
S0931,Communication,81.15,81.15,0.1,8.115
S0932,Technical Skills,3.0,42.8571,0.25,10.7143
S0932,Aptitude Score,73.95,73.95,0.2,14.79
S0932,CGPA,8.64,86.4,0.15,12.96
S0932,Projects,2.0,66.6667,0.15,10.0
S0932,Internships,1.0,50.0,0.15,7.5
S0932,Communication,60.02,60.02,0.1,6.002
S0933,Technical Skills,5.0,71.4286,0.25,17.8571
S0933,Aptitude Score,72.93,72.93,0.2,14.586
S0933,CGPA,8.08,80.8,0.15,12.12
S0933,Projects,2.0,66.6667,0.15,10.0
S0933,Internships,2.0,100.0,0.15,15.0
S0933,Communication,79.3,79.3,0.1,7.93
S0934,Technical Skills,4.0,57.1429,0.25,14.2857
S0934,Aptitude Score,74.75,74.75,0.2,14.95
S0934,CGPA,7.34,73.4,0.15,11.01
S0934,Projects,4.0,100.0,0.15,15.0
S0934,Internships,2.0,100.0,0.15,15.0
S0934,Communication,83.16,83.16,0.1,8.316
S0935,Technical Skills,3.0,42.8571,0.25,10.7143
S0935,Aptitude Score,59.68,59.68,0.2,11.936
S0935,CGPA,5.43,54.3,0.15,8.145
S0935,Projects,1.0,33.3333,0.15,5.0
S0935,Internships,1.0,50.0,0.15,7.5
S0935,Communication,77.17,77.17,0.1,7.717
S0936,Technical Skills,3.0,42.8571,0.25,10.7143
S0936,Aptitude Score,85.69,85.69,0.2,17.138
S0936,CGPA,7.54,75.4,0.15,11.31
S0936,Projects,5.0,100.0,0.15,15.0
S0936,Internships,0.0,0.0,0.15,0.0
S0936,Communication,79.96,79.96,0.1,7.996
S0937,Technical Skills,4.0,57.1429,0.25,14.2857
S0937,Aptitude Score,68.68,68.68,0.2,13.736
S0937,CGPA,6.64,66.4,0.15,9.96
S0937,Projects,1.0,33.3333,0.15,5.0
S0937,Internships,2.0,100.0,0.15,15.0
S0937,Communication,91.35,91.35,0.1,9.135
S0938,Technical Skills,5.0,71.4286,0.25,17.8571
S0938,Aptitude Score,65.21,65.21,0.2,13.042
S0938,CGPA,6.17,61.7,0.15,9.255
S0938,Projects,3.0,100.0,0.15,15.0
S0938,Internships,2.0,100.0,0.15,15.0
S0938,Communication,75.89,75.89,0.1,7.589
S0939,Technical Skills,3.0,42.8571,0.25,10.7143
S0939,Aptitude Score,81.94,81.94,0.2,16.388
S0939,CGPA,8.15,81.5,0.15,12.225
S0939,Projects,4.0,100.0,0.15,15.0
S0939,Internships,5.0,100.0,0.15,15.0
S0939,Communication,63.93,63.93,0.1,6.393
S0940,Technical Skills,4.0,57.1429,0.25,14.2857
S0940,Aptitude Score,75.8,75.8,0.2,15.16
S0940,CGPA,8.25,82.5,0.15,12.375
S0940,Projects,2.0,66.6667,0.15,10.0
S0940,Internships,0.0,0.0,0.15,0.0
S0940,Communication,85.95,85.95,0.1,8.595
S0941,Technical Skills,4.0,57.1429,0.25,14.2857
S0941,Aptitude Score,59.1,59.1,0.2,11.82
S0941,CGPA,5.91,59.1,0.15,8.865
S0941,Projects,3.0,100.0,0.15,15.0
S0941,Internships,0.0,0.0,0.15,0.0
S0941,Communication,88.9,88.9,0.1,8.89
S0942,Technical Skills,2.0,28.5714,0.25,7.1429
S0942,Aptitude Score,66.21,66.21,0.2,13.242
S0942,CGPA,6.86,68.6,0.15,10.29
S0942,Projects,2.0,66.6667,0.15,10.0
S0942,Internships,0.0,0.0,0.15,0.0
S0942,Communication,76.66,76.66,0.1,7.666
S0943,Technical Skills,4.0,57.1429,0.25,14.2857
S0943,Aptitude Score,69.32,69.32,0.2,13.864
S0943,CGPA,6.66,66.6,0.15,9.99
S0943,Projects,2.0,66.6667,0.15,10.0
S0943,Internships,0.0,0.0,0.15,0.0
S0943,Communication,86.07,86.07,0.1,8.607
S0944,Technical Skills,4.0,57.1429,0.25,14.2857
S0944,Aptitude Score,92.95,92.95,0.2,18.59
S0944,CGPA,9.85,98.5,0.15,14.775
S0944,Projects,3.0,100.0,0.15,15.0
S0944,Internships,0.0,0.0,0.15,0.0
S0944,Communication,96.0,96.0,0.1,9.6
S0945,Technical Skills,5.0,71.4286,0.25,17.8571
S0945,Aptitude Score,62.7,62.7,0.2,12.54
S0945,CGPA,5.6,56.0,0.15,8.4
S0945,Projects,6.0,100.0,0.15,15.0
S0945,Internships,0.0,0.0,0.15,0.0
S0945,Communication,73.64,73.64,0.1,7.364
S0946,Technical Skills,6.0,85.7143,0.25,21.4286
S0946,Aptitude Score,93.22,93.22,0.2,18.644
S0946,CGPA,7.51,75.1,0.15,11.265
S0946,Projects,2.0,66.6667,0.15,10.0
S0946,Internships,3.0,100.0,0.15,15.0
S0946,Communication,96.0,96.0,0.1,9.6
S0947,Technical Skills,4.0,57.1429,0.25,14.2857
S0947,Aptitude Score,79.15,79.15,0.2,15.83
S0947,CGPA,7.83,78.3,0.15,11.745
S0947,Projects,1.0,33.3333,0.15,5.0
S0947,Internships,2.0,100.0,0.15,15.0
S0947,Communication,91.47,91.47,0.1,9.147
S0948,Technical Skills,3.0,42.8571,0.25,10.7143
S0948,Aptitude Score,85.03,85.03,0.2,17.006
S0948,CGPA,7.99,79.9,0.15,11.985
S0948,Projects,0.0,0.0,0.15,0.0
S0948,Internships,1.0,50.0,0.15,7.5
S0948,Communication,87.71,87.71,0.1,8.771
S0949,Technical Skills,6.0,85.7143,0.25,21.4286
S0949,Aptitude Score,75.44,75.44,0.2,15.088
S0949,CGPA,8.09,80.9,0.15,12.135
S0949,Projects,3.0,100.0,0.15,15.0
S0949,Internships,0.0,0.0,0.15,0.0
S0949,Communication,95.41,95.41,0.1,9.541
S0950,Technical Skills,6.0,85.7143,0.25,21.4286
S0950,Aptitude Score,74.15,74.15,0.2,14.83
S0950,CGPA,7.87,78.7,0.15,11.805
S0950,Projects,3.0,100.0,0.15,15.0
S0950,Internships,1.0,50.0,0.15,7.5
S0950,Communication,66.8,66.8,0.1,6.68
S0951,Technical Skills,4.0,57.1429,0.25,14.2857
S0951,Aptitude Score,60.58,60.58,0.2,12.116
S0951,CGPA,8.42,84.2,0.15,12.63
S0951,Projects,1.0,33.3333,0.15,5.0
S0951,Internships,0.0,0.0,0.15,0.0
S0951,Communication,83.19,83.19,0.1,8.319
S0952,Technical Skills,5.0,71.4286,0.25,17.8571
S0952,Aptitude Score,73.09,73.09,0.2,14.618
S0952,CGPA,8.15,81.5,0.15,12.225
S0952,Projects,1.0,33.3333,0.15,5.0
S0952,Internships,2.0,100.0,0.15,15.0
S0952,Communication,95.16,95.16,0.1,9.516
S0953,Technical Skills,2.0,28.5714,0.25,7.1429
S0953,Aptitude Score,74.83,74.83,0.2,14.966
S0953,CGPA,5.84,58.4,0.15,8.76
S0953,Projects,6.0,100.0,0.15,15.0
S0953,Internships,2.0,100.0,0.15,15.0
S0953,Communication,58.5,58.5,0.1,5.85
S0954,Technical Skills,5.0,71.4286,0.25,17.8571
S0954,Aptitude Score,92.41,92.41,0.2,18.482
S0954,CGPA,7.73,77.3,0.15,11.595
S0954,Projects,10.0,100.0,0.15,15.0
S0954,Internships,0.0,0.0,0.15,0.0
S0954,Communication,93.42,93.42,0.1,9.342
S0955,Technical Skills,3.0,42.8571,0.25,10.7143
S0955,Aptitude Score,56.02,56.02,0.2,11.204
S0955,CGPA,5.6,56.0,0.15,8.4
S0955,Projects,2.0,66.6667,0.15,10.0
S0955,Internships,2.0,100.0,0.15,15.0
S0955,Communication,87.43,87.43,0.1,8.743
S0956,Technical Skills,7.0,100.0,0.25,25.0
S0956,Aptitude Score,80.61,80.61,0.2,16.122
S0956,CGPA,9.33,93.3,0.15,13.995
S0956,Projects,2.0,66.6667,0.15,10.0
S0956,Internships,1.0,50.0,0.15,7.5
S0956,Communication,96.0,96.0,0.1,9.6
S0957,Technical Skills,5.0,71.4286,0.25,17.8571
S0957,Aptitude Score,77.44,77.44,0.2,15.488
S0957,CGPA,8.96,89.6,0.15,13.44
S0957,Projects,2.0,66.6667,0.15,10.0
S0957,Internships,0.0,0.0,0.15,0.0
S0957,Communication,75.03,75.03,0.1,7.503
S0958,Technical Skills,4.0,57.1429,0.25,14.2857
S0958,Aptitude Score,80.84,80.84,0.2,16.168
S0958,CGPA,6.76,67.6,0.15,10.14
S0958,Projects,2.0,66.6667,0.15,10.0
S0958,Internships,5.0,100.0,0.15,15.0
S0958,Communication,96.0,96.0,0.1,9.6
S0959,Technical Skills,4.0,57.1429,0.25,14.2857
S0959,Aptitude Score,64.52,64.52,0.2,12.904
S0959,CGPA,5.6,56.0,0.15,8.4
S0959,Projects,3.0,100.0,0.15,15.0
S0959,Internships,1.0,50.0,0.15,7.5
S0959,Communication,96.0,96.0,0.1,9.6
S0960,Technical Skills,4.0,57.1429,0.25,14.2857
S0960,Aptitude Score,53.6,53.6,0.2,10.72
S0960,CGPA,5.45,54.5,0.15,8.175
S0960,Projects,2.0,66.6667,0.15,10.0
S0960,Internships,0.0,0.0,0.15,0.0
S0960,Communication,79.24,79.24,0.1,7.924
S0961,Technical Skills,5.0,71.4286,0.25,17.8571
S0961,Aptitude Score,73.69,73.69,0.2,14.738
S0961,CGPA,6.72,67.2,0.15,10.08
S0961,Projects,3.0,100.0,0.15,15.0
S0961,Internships,2.0,100.0,0.15,15.0
S0961,Communication,79.68,79.68,0.1,7.968
S0962,Technical Skills,5.0,71.4286,0.25,17.8571
S0962,Aptitude Score,80.94,80.94,0.2,16.188
S0962,CGPA,8.4,84.0,0.15,12.6
S0962,Projects,2.0,66.6667,0.15,10.0
S0962,Internships,0.0,0.0,0.15,0.0
S0962,Communication,96.0,96.0,0.1,9.6
S0963,Technical Skills,5.0,71.4286,0.25,17.8571
S0963,Aptitude Score,85.72,85.72,0.2,17.144
S0963,CGPA,6.63,66.3,0.15,9.945
S0963,Projects,0.0,0.0,0.15,0.0
