student_id,technical_skill_count,skill_gap_count,technical_skill_component,technical_skill_contribution,aptitude_score,aptitude_component,aptitude_contribution,cgpa,cgpa_component,cgpa_contribution,projects,projects_component,projects_contribution,internships,internships_component,internships_contribution,communication_score,communication_component,communication_contribution,pri_score,readiness_category,missing_skills,preparation_segment
S0733,2,5,28.57142857142857,7.142857142857142,43.42,43.42,8.684000000000001,6.37,63.7,9.555,0,0.0,0.0,5,100.0,15.0,88.3,88.3,8.83,49.21,Needs Improvement,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0734,5,2,71.42857142857143,17.857142857142858,51.98,51.98,10.396,4.61,46.1,6.915,1,33.33333333333333,4.999999999999999,2,100.0,15.0,50.79,50.79,5.079000000000001,60.25,Moderate Readiness,Advanced Excel; Power BI / Visuals,High Support Priority
S0735,4,3,57.14285714285714,14.285714285714285,65.64,65.64,13.128,7.54,75.4,11.31,1,33.33333333333333,4.999999999999999,1,50.0,7.5,96.0,96.0,9.600000000000001,60.82,Moderate Readiness,Advanced Excel; Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S0736,7,0,100.0,25.0,74.18,74.18,14.836000000000002,7.84,78.4,11.76,1,33.33333333333333,4.999999999999999,1,50.0,7.5,70.31,70.31,7.031000000000001,71.13,Moderate Readiness,,Comprehensive High Performers
S0737,4,3,57.14285714285714,14.285714285714285,62.12,62.12,12.424,6.07,60.699999999999996,9.104999999999999,0,0.0,0.0,2,100.0,15.0,81.91,81.91,8.191,59.01,Needs Improvement,Python Programming; Cloud Computing; Cybersecurity,High Support Priority
S0738,5,2,71.42857142857143,17.857142857142858,86.9,86.9,17.380000000000003,8.43,84.3,12.645,1,33.33333333333333,4.999999999999999,0,0.0,0.0,67.42,67.42,6.742000000000001,59.62,Needs Improvement,Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S0739,3,4,42.857142857142854,10.714285714285714,71.37,71.37,14.274000000000001,7.09,70.89999999999999,10.634999999999998,2,66.66666666666666,9.999999999999998,0,0.0,0.0,75.97,75.97,7.597,53.22,Needs Improvement,SQL Database; Advanced Excel; Power BI / Visuals; Cybersecurity,High Support Priority
S0740,4,3,57.14285714285714,14.285714285714285,63.18,63.18,12.636000000000001,6.18,61.8,9.27,1,33.33333333333333,4.999999999999999,0,0.0,0.0,74.63,74.63,7.463,48.65,Needs Improvement,Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0741,4,3,57.14285714285714,14.285714285714285,66.22,66.22,13.244,6.54,65.4,9.81,2,66.66666666666666,9.999999999999998,0,0.0,0.0,69.76,69.76,6.976000000000001,54.32,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cybersecurity,High Support Priority
S0742,5,2,71.42857142857143,17.857142857142858,65.67,65.67,13.134,8.83,88.3,13.245,2,66.66666666666666,9.999999999999998,0,0.0,0.0,89.33,89.33,8.933,63.17,Moderate Readiness,Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S0743,3,4,42.857142857142854,10.714285714285714,84.95,84.95,16.990000000000002,8.25,82.5,12.375,2,66.66666666666666,9.999999999999998,1,50.0,7.5,93.4,93.4,9.340000000000002,66.92,Moderate Readiness,Python Programming; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S0744,4,3,57.14285714285714,14.285714285714285,82.18,82.18,16.436000000000003,6.39,63.9,9.584999999999999,1,33.33333333333333,4.999999999999999,0,0.0,0.0,85.14,85.14,8.514000000000001,53.82,Needs Improvement,Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0745,4,3,57.14285714285714,14.285714285714285,38.32,38.32,7.664000000000001,6.62,66.2,9.93,2,66.66666666666666,9.999999999999998,0,0.0,0.0,83.61,83.61,8.361,50.24,Needs Improvement,Python Programming; Cloud Computing; Cybersecurity,High Support Priority
S0746,3,4,42.857142857142854,10.714285714285714,48.46,48.46,9.692,5.75,57.49999999999999,8.624999999999998,2,66.66666666666666,9.999999999999998,1,50.0,7.5,96.0,96.0,9.600000000000001,56.13,Needs Improvement,Python Programming; Power BI / Visuals; Data Structures & Algo; Cloud Computing,High Support Priority
S0747,4,3,57.14285714285714,14.285714285714285,61.78,61.78,12.356000000000002,7.44,74.4,11.16,2,66.66666666666666,9.999999999999998,0,0.0,0.0,87.48,87.48,8.748000000000001,56.55,Needs Improvement,Python Programming; Cloud Computing; Cybersecurity,High Support Priority
S0748,3,4,42.857142857142854,10.714285714285714,62.39,62.39,12.478000000000002,6.9,69.0,10.35,1,33.33333333333333,4.999999999999999,2,100.0,15.0,92.2,92.2,9.22,62.76,Moderate Readiness,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0749,4,3,57.14285714285714,14.285714285714285,65.23,65.23,13.046000000000001,8.63,86.30000000000001,12.945000000000002,1,33.33333333333333,4.999999999999999,1,50.0,7.5,81.2,81.2,8.120000000000001,60.9,Moderate Readiness,Power BI / Visuals; Cloud Computing; Cybersecurity,Comprehensive High Performers
S0750,4,3,57.14285714285714,14.285714285714285,81.93,81.93,16.386000000000003,8.25,82.5,12.375,3,100.0,15.0,2,100.0,15.0,94.55,94.55,9.455,82.5,High Readiness,Power BI / Visuals; Cloud Computing; Cybersecurity,Comprehensive High Performers
S0751,5,2,71.42857142857143,17.857142857142858,78.21,78.21,15.642,7.54,75.4,11.31,3,100.0,15.0,2,100.0,15.0,91.94,91.94,9.194,84.0,High Readiness,Data Structures & Algo; Cybersecurity,Academic Generalists
S0752,5,2,71.42857142857143,17.857142857142858,69.71,69.71,13.942,7.44,74.4,11.16,2,66.66666666666666,9.999999999999998,1,50.0,7.5,56.94,56.94,5.694,66.15,Moderate Readiness,Cloud Computing; Cybersecurity,Technical Specialists
S0753,4,3,57.14285714285714,14.285714285714285,72.33,72.33,14.466000000000001,7.11,71.10000000000001,10.665000000000001,3,100.0,15.0,0,0.0,0.0,57.77,57.77,5.777000000000001,60.19,Moderate Readiness,Python Programming; Data Structures & Algo; Cybersecurity,Technical Specialists
S0754,3,4,42.857142857142854,10.714285714285714,69.98,69.98,13.996000000000002,6.02,60.199999999999996,9.03,0,0.0,0.0,1,50.0,7.5,90.23,90.23,9.023000000000001,50.26,Needs Improvement,SQL Database; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0755,5,2,71.42857142857143,17.857142857142858,47.42,47.42,9.484,6.7,67.0,10.049999999999999,4,100.0,15.0,2,100.0,15.0,65.64,65.64,6.564,73.96,Moderate Readiness,Power BI / Visuals; Cloud Computing,Technical Specialists
S0756,4,3,57.14285714285714,14.285714285714285,61.27,61.27,12.254000000000001,6.03,60.3,9.045,2,66.66666666666666,9.999999999999998,1,50.0,7.5,82.34,82.34,8.234,61.32,Moderate Readiness,SQL Database; Power BI / Visuals; Cybersecurity,High Support Priority
S0757,5,2,71.42857142857143,17.857142857142858,91.37,91.37,18.274,9.51,95.1,14.264999999999999,3,100.0,15.0,0,0.0,0.0,63.33,63.33,6.333,71.73,Moderate Readiness,Python Programming; Cloud Computing,Comprehensive High Performers
S0758,5,2,71.42857142857143,17.857142857142858,69.74,69.74,13.948,6.94,69.4,10.41,2,66.66666666666666,9.999999999999998,0,0.0,0.0,95.94,95.94,9.594,61.81,Moderate Readiness,Data Structures & Algo; Cybersecurity,High Support Priority
S0759,5,2,71.42857142857143,17.857142857142858,74.91,74.91,14.982,7.6,76.0,11.4,3,100.0,15.0,1,50.0,7.5,69.52,69.52,6.952,73.69,Moderate Readiness,Advanced Excel; Cybersecurity,Academic Generalists
S0760,6,1,85.71428571428571,21.428571428571427,96.56,96.56,19.312,7.95,79.5,11.924999999999999,1,33.33333333333333,4.999999999999999,0,0.0,0.0,85.14,85.14,8.514000000000001,66.18,Moderate Readiness,Cybersecurity,Academic Generalists
S0761,5,2,71.42857142857143,17.857142857142858,93.99,93.99,18.798,8.86,88.6,13.29,3,100.0,15.0,1,50.0,7.5,64.27,64.27,6.427,78.87,Moderate Readiness,Advanced Excel; Power BI / Visuals,Academic Generalists
S0762,3,4,42.857142857142854,10.714285714285714,77.81,77.81,15.562000000000001,8.01,80.1,12.014999999999999,2,66.66666666666666,9.999999999999998,1,50.0,7.5,72.73,72.73,7.273000000000001,63.06,Moderate Readiness,Python Programming; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S0763,3,4,42.857142857142854,10.714285714285714,93.21,93.21,18.642,8.59,85.9,12.885,0,0.0,0.0,0,0.0,0.0,74.08,74.08,7.408,49.65,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S0764,4,3,57.14285714285714,14.285714285714285,83.61,83.61,16.722,7.4,74.0,11.1,1,33.33333333333333,4.999999999999999,0,0.0,0.0,79.25,79.25,7.925000000000001,55.03,Needs Improvement,SQL Database; Cloud Computing; Cybersecurity,High Support Priority
S0765,3,4,42.857142857142854,10.714285714285714,67.77,67.77,13.554,7.57,75.7,11.355,1,33.33333333333333,4.999999999999999,0,0.0,0.0,63.1,63.1,6.3100000000000005,46.93,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S0766,2,5,28.57142857142857,7.142857142857142,61.23,61.23,12.246,6.65,66.5,9.975,2,66.66666666666666,9.999999999999998,3,100.0,15.0,91.41,91.41,9.141,63.5,Moderate Readiness,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0767,5,2,71.42857142857143,17.857142857142858,94.41,94.41,18.882,9.31,93.10000000000001,13.965000000000002,2,66.66666666666666,9.999999999999998,5,100.0,15.0,80.53,80.53,8.053,83.76,High Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S0768,4,3,57.14285714285714,14.285714285714285,54.74,54.74,10.948,6.84,68.39999999999999,10.259999999999998,3,100.0,15.0,2,100.0,15.0,76.0,76.0,7.6000000000000005,73.09,Moderate Readiness,SQL Database; Advanced Excel; Power BI / Visuals,High Support Priority
S0769,5,2,71.42857142857143,17.857142857142858,65.53,65.53,13.106000000000002,7.53,75.3,11.295,2,66.66666666666666,9.999999999999998,0,0.0,0.0,76.67,76.67,7.667000000000001,59.93,Needs Improvement,Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S0770,3,4,42.857142857142854,10.714285714285714,78.98,78.98,15.796000000000001,6.66,66.60000000000001,9.99,4,100.0,15.0,1,50.0,7.5,72.37,72.37,7.237000000000001,66.24,Moderate Readiness,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0771,6,1,85.71428571428571,21.428571428571427,95.12,95.12,19.024,6.8,68.0,10.2,3,100.0,15.0,2,100.0,15.0,70.64,70.64,7.064,87.72,High Readiness,Cybersecurity,High Support Priority
S0772,3,4,42.857142857142854,10.714285714285714,87.28,87.28,17.456,6.53,65.3,9.795,0,0.0,0.0,1,50.0,7.5,77.48,77.48,7.748000000000001,53.21,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0773,3,4,42.857142857142854,10.714285714285714,57.1,57.1,11.420000000000002,5.19,51.9,7.784999999999999,4,100.0,15.0,1,50.0,7.5,96.0,96.0,9.600000000000001,62.02,Moderate Readiness,Python Programming; SQL Database; Cloud Computing; Cybersecurity,High Support Priority
S0774,4,3,57.14285714285714,14.285714285714285,61.27,61.27,12.254000000000001,5.96,59.599999999999994,8.94,0,0.0,0.0,0,0.0,0.0,70.43,70.43,7.043000000000001,42.52,Needs Improvement,Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0775,5,2,71.42857142857143,17.857142857142858,65.68,65.68,13.136000000000003,7.56,75.6,11.339999999999998,8,100.0,15.0,0,0.0,0.0,72.53,72.53,7.253,64.59,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S0776,5,2,71.42857142857143,17.857142857142858,47.59,47.59,9.518,7.28,72.8,10.92,2,66.66666666666666,9.999999999999998,0,0.0,0.0,58.38,58.38,5.838000000000001,54.13,Needs Improvement,Advanced Excel; Power BI / Visuals,High Support Priority
S0777,5,2,71.42857142857143,17.857142857142858,76.62,76.62,15.324000000000002,7.47,74.7,11.205,0,0.0,0.0,0,0.0,0.0,69.93,69.93,6.993000000000001,51.38,Needs Improvement,Cloud Computing; Cybersecurity,High Support Priority
S0778,5,2,71.42857142857143,17.857142857142858,73.28,73.28,14.656,8.08,80.80000000000001,12.120000000000001,2,66.66666666666666,9.999999999999998,2,100.0,15.0,88.73,88.73,8.873000000000001,78.51,Moderate Readiness,Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S0779,3,4,42.857142857142854,10.714285714285714,80.47,80.47,16.094,8.59,85.9,12.885,0,0.0,0.0,1,50.0,7.5,88.76,88.76,8.876000000000001,56.07,Needs Improvement,SQL Database; Advanced Excel; Power BI / Visuals; Cloud Computing,Academic Generalists
S0780,5,2,71.42857142857143,17.857142857142858,76.43,76.43,15.286000000000001,9.44,94.39999999999999,14.159999999999998,0,0.0,0.0,0,0.0,0.0,70.86,70.86,7.086,54.39,Needs Improvement,Python Programming; Cloud Computing,Academic Generalists
S0781,5,2,71.42857142857143,17.857142857142858,63.03,63.03,12.606000000000002,8.07,80.7,12.105,0,0.0,0.0,0,0.0,0.0,71.84,71.84,7.184000000000001,49.75,Needs Improvement,Data Structures & Algo; Cybersecurity,Comprehensive High Performers
S0782,5,2,71.42857142857143,17.857142857142858,51.8,51.8,10.36,6.65,66.5,9.975,3,100.0,15.0,2,100.0,15.0,80.09,80.09,8.009,76.2,Moderate Readiness,Data Structures & Algo; Cybersecurity,High Support Priority
S0783,3,4,42.857142857142854,10.714285714285714,57.76,57.76,11.552,7.99,79.9,11.985000000000001,1,33.33333333333333,4.999999999999999,0,0.0,0.0,85.84,85.84,8.584000000000001,47.84,Needs Improvement,Python Programming; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S0784,5,2,71.42857142857143,17.857142857142858,49.98,49.98,9.996,6.53,65.3,9.795,3,100.0,15.0,1,50.0,7.5,86.87,86.87,8.687000000000001,68.84,Moderate Readiness,Cloud Computing; Cybersecurity,High Support Priority
S0785,4,3,57.14285714285714,14.285714285714285,82.4,82.4,16.48,7.73,77.3,11.594999999999999,3,100.0,15.0,1,50.0,7.5,52.88,52.88,5.288,70.15,Moderate Readiness,Python Programming; Cloud Computing; Cybersecurity,Comprehensive High Performers
S0786,4,3,57.14285714285714,14.285714285714285,65.49,65.49,13.097999999999999,7.14,71.39999999999999,10.709999999999999,2,66.66666666666666,9.999999999999998,0,0.0,0.0,78.96,78.96,7.896,55.99,Needs Improvement,Advanced Excel; Cloud Computing; Cybersecurity,High Support Priority
S0787,5,2,71.42857142857143,17.857142857142858,90.73,90.73,18.146,8.83,88.3,13.245,1,33.33333333333333,4.999999999999999,1,50.0,7.5,89.03,89.03,8.903,70.65,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S0788,3,4,42.857142857142854,10.714285714285714,97.0,97.0,19.400000000000002,7.54,75.4,11.31,3,100.0,15.0,1,50.0,7.5,87.9,87.9,8.790000000000001,72.71,Moderate Readiness,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing,Academic Generalists
S0789,7,0,100.0,25.0,54.85,54.85,10.97,7.54,75.4,11.31,0,0.0,0.0,0,0.0,0.0,79.72,79.72,7.972,55.25,Needs Improvement,,Academic Generalists
S0790,2,5,28.57142857142857,7.142857142857142,75.76,75.76,15.152000000000001,7.84,78.4,11.76,2,66.66666666666666,9.999999999999998,2,100.0,15.0,96.0,96.0,9.600000000000001,68.65,Moderate Readiness,SQL Database; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S0791,3,4,42.857142857142854,10.714285714285714,61.83,61.83,12.366,5.77,57.699999999999996,8.655,9,100.0,15.0,0,0.0,0.0,85.73,85.73,8.573,55.31,Needs Improvement,Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0792,3,4,42.857142857142854,10.714285714285714,53.48,53.48,10.696,6.88,68.8,10.319999999999999,0,0.0,0.0,2,100.0,15.0,96.0,96.0,9.600000000000001,56.33,Needs Improvement,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0793,5,2,71.42857142857143,17.857142857142858,55.72,55.72,11.144,7.35,73.5,11.025,1,33.33333333333333,4.999999999999999,1,50.0,7.5,96.0,96.0,9.600000000000001,62.13,Moderate Readiness,Cloud Computing; Cybersecurity,Technical Specialists
S0794,3,4,42.857142857142854,10.714285714285714,81.69,81.69,16.338,7.26,72.6,10.889999999999999,0,0.0,0.0,1,50.0,7.5,86.66,86.66,8.666,54.11,Needs Improvement,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing,High Support Priority
S0795,5,2,71.42857142857143,17.857142857142858,73.55,73.55,14.71,7.0,70.0,10.5,2,66.66666666666666,9.999999999999998,1,50.0,7.5,82.71,82.71,8.270999999999999,68.84,Moderate Readiness,Data Structures & Algo; Cloud Computing,Technical Specialists
S0796,1,6,14.285714285714285,3.571428571428571,64.39,64.39,12.878,6.07,60.699999999999996,9.104999999999999,1,33.33333333333333,4.999999999999999,3,100.0,15.0,95.08,95.08,9.508000000000001,55.06,Needs Improvement,SQL Database; Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0797,5,2,71.42857142857143,17.857142857142858,85.03,85.03,17.006,8.37,83.7,12.555,1,33.33333333333333,4.999999999999999,1,50.0,7.5,82.66,82.66,8.266,68.18,Moderate Readiness,Cloud Computing; Cybersecurity,Academic Generalists
S0798,2,5,28.57142857142857,7.142857142857142,85.07,85.07,17.014,6.87,68.7,10.305,3,100.0,15.0,0,0.0,0.0,76.06,76.06,7.606000000000001,57.07,Needs Improvement,Python Programming; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0799,5,2,71.42857142857143,17.857142857142858,63.93,63.93,12.786000000000001,8.66,86.6,12.989999999999998,1,33.33333333333333,4.999999999999999,0,0.0,0.0,84.8,84.8,8.48,57.11,Needs Improvement,Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S0800,4,3,57.14285714285714,14.285714285714285,90.58,90.58,18.116,6.37,63.7,9.555,4,100.0,15.0,0,0.0,0.0,80.07,80.07,8.007,64.96,Moderate Readiness,Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0801,4,3,57.14285714285714,14.285714285714285,66.35,66.35,13.27,5.76,57.599999999999994,8.639999999999999,1,33.33333333333333,4.999999999999999,1,50.0,7.5,82.04,82.04,8.204,56.9,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cybersecurity,High Support Priority
S0802,7,0,100.0,25.0,83.79,83.79,16.758000000000003,7.96,79.60000000000001,11.940000000000001,1,33.33333333333333,4.999999999999999,0,0.0,0.0,93.53,93.53,9.353,68.05,Moderate Readiness,,Academic Generalists
S0803,5,2,71.42857142857143,17.857142857142858,68.63,68.63,13.725999999999999,5.31,53.099999999999994,7.964999999999999,2,66.66666666666666,9.999999999999998,2,100.0,15.0,71.93,71.93,7.193000000000001,71.74,Moderate Readiness,Power BI / Visuals; Cloud Computing,Technical Specialists
S0804,4,3,57.14285714285714,14.285714285714285,61.53,61.53,12.306000000000001,6.86,68.60000000000001,10.290000000000001,4,100.0,15.0,1,50.0,7.5,96.0,96.0,9.600000000000001,68.98,Moderate Readiness,Python Programming; Power BI / Visuals; Cybersecurity,Technical Specialists
S0805,3,4,42.857142857142854,10.714285714285714,83.42,83.42,16.684,7.42,74.2,11.13,2,66.66666666666666,9.999999999999998,1,50.0,7.5,79.38,79.38,7.938,63.97,Moderate Readiness,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0806,5,2,71.42857142857143,17.857142857142858,64.73,64.73,12.946000000000002,8.09,80.89999999999999,12.134999999999998,1,33.33333333333333,4.999999999999999,1,50.0,7.5,96.0,96.0,9.600000000000001,65.04,Moderate Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S0807,2,5,28.57142857142857,7.142857142857142,56.6,56.6,11.32,5.61,56.10000000000001,8.415000000000001,1,33.33333333333333,4.999999999999999,0,0.0,0.0,82.3,82.3,8.23,40.11,Needs Improvement,Python Programming; SQL Database; Advanced Excel; Power BI / Visuals; Cloud Computing,High Support Priority
S0808,5,2,71.42857142857143,17.857142857142858,58.23,58.23,11.646,6.33,63.3,9.495,2,66.66666666666666,9.999999999999998,0,0.0,0.0,69.4,69.4,6.940000000000001,55.94,Needs Improvement,Power BI / Visuals; Cybersecurity,Technical Specialists
